Gnrc_Name,Brnd_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes,Tot_30day_Fills,Tot_Day_Suply,year
Moexipril Hcl,Moexipril Hcl,1355,48227.64,495.0,1832.9,50875,2024
Aztreonam Lysine,Cayston,1354,16086667.830000006,399.0,2019.6999999999996,59602,2024
Incobotulinumtoxina,Xeomin,1334,1623025.9699999995,505.0,3738.6999999999994,111746,2024
"Glyburide,micronized",Glyburide Micronized,1330,25462.139999999992,438.0,2287.8,68214,2024
Deferiprone,Deferiprone (3 Times A Day),1296,24678709.019999996,374.0,1312.5,38498,2024
Granisetron,Sustol,1295,2429936.6300000004,476.0,1370.8000000000002,31837,2024
Insulin Glulisine,Apidra Solostar,1293,257217.9,450.0,1527.0999999999997,36659,2024
Thalidomide,Thalomid,1293,9541887.309999995,458.0,1293.9,36227,2024
Apraclonidine Hcl,Apraclonidine Hcl,1288,111815.8,462.0,2105.3999999999996,59169,2024
Triamterene,Triamterene,1283,375415.50000000006,490.0,1476.1,39443,2024
Regorafenib,Stivarga,1283,21809929.469999995,460.0,1295.2,35487,2024
Hydrocortisone/Pramoxine,Proctofoam-Hc,1281,308004.90000000014,481.0,1290.1000000000001,21531,2024
Atezolizumab,Tecentriq,1277,13553505.040000003,320.0,1277.0,27093,2024
Nafcillin Sodium,Nafcillin Sodium,1262,753150.11,355.0,1262.0,7369,2024
"Estrogens,conj/Bazedoxifene",Duavee,1256,368068.77999999997,351.0,1920.7,57620,2024
Sorafenib Tosylate,Sorafenib,1254,7454814.469999997,435.0,1254.0,37317,2024
Vancomycin/0.9 % Sod Chloride,Vancomycin Hcl-0.9% Nacl,1253,150375.03,357.0,1253.0,4523,2024
Rilonacept,Arcalyst,1240,28486994.35,387.0,1255.3,34895,2024
Glecaprevir/Pibrentasvir,Mavyret,1239,16103254.670000004,523.0,1239.9,34722,2024
Tinidazole,Tinidazole,1234,81712.05,653.0,1420.7,25546,2024
Pegfilgrastim-Apgf,Nyvepria,1230,4899272.760000001,335.0,1231.1,26455,2024
Telotristat Etiprate,Xermelo,1225,11562477.770000005,395.0,1227.9,34118,2024
Amcinonide,Amcinonide,1218,2447104.49,486.0,1291.0,38405,2024
Glucagon Hcl,Glucagon Emergency Kit,1217,371477.3199999999,418.0,1217.0,24817,2024
Lomustine,Gleostine,1213,1267855.3899999997,363.0,1469.9000000000003,35843,2024
Ocrelizumab,Ocrevus,1211,46007426.25,604.0,6310.3,188525,2024
Berotralstat Hydrochloride,Orladeyo,1204,51196093.03000001,405.0,1204.0,33712,2024
Talazoparib Tosylate,Talzenna,1191,18328318.82,375.0,1191.1,35263,2024
Granisetron Hcl/Pf,Granisetron Hcl,1186,36741.02,276.0,1187.4,25049,2024
Rituximab-Pvvr,Ruxience,1184,7806572.390000002,382.0,1484.5000000000005,37849,2024
Adalimumab-Aaty,Yuflyma(Cf) Autoinject (2 Pck),1179,10130363.54,455.0,1182.0,32573,2024
Sparsentan,Filspari,1175,13613749.709999997,389.0,1175.0,35088,2024
Ethynodiol D-Ethinyl Estradiol,Kelnor 1-35,1175,24232.080000000005,450.0,1241.3,33554,2024
Bevacizumab,Avastin,1169,5653428.199999998,274.0,1169.0,25476,2024
Nicardipine Hcl,Nicardipine Hcl,1167,505100.42,308.0,1581.4,41108,2024
Salsalate,Salsalate,1166,100900.68000000002,398.0,1504.8,41577,2024
Zidovudine,Zidovudine,1164,60659.850000000006,390.0,1199.0,33891,2024
Teprotumumab-Trbw,Tepezza,1162,64636144.999999985,325.0,1162.0,24063,2024
Crotamiton,Crotan,1162,2185435.24,675.0,1360.0,40125,2024
Nizatidine,Nizatidine,1154,109218.4,426.0,1715.7,48828,2024
Carfilzomib,Kyprolis,1154,10057107.150000002,245.0,1154.9,24762,2024
Migalastat Hcl,Galafold,1151,36771115.400000006,305.0,1189.5,33432,2024
Abrocitinib,Cibinqo,1143,6712368.940000003,390.0,1215.0,36252,2024
Adefovir Dipivoxil,Adefovir Dipivoxil,1142,733323.19,385.0,1223.3,36696,2024
Fedratinib Dihydrochloride,Inrebic,1141,22630851.57,367.0,1142.0,33617,2024
Treprostinil Sodium,Remodulin,1139,12221804.66,275.0,1139.3,19367,2024
Eliglustat Tartrate,Cerdelga,1139,33836669.470000006,272.0,1157.9,32500,2024
Terbutaline Sulfate,Terbutaline Sulfate,1125,194718.14,457.0,1240.3999999999999,29958,2024
Pemetrexed Disodium,Pemetrexed Disodium,1119,1719485.71,293.0,1119.0,23510,2024
Vigabatrin,Vigabatrin,1118,18672282.56,385.0,1118.0,33468,2024
Abobotulinumtoxina,Dysport,1106,1850962.6300000001,400.0,3008.4,88449,2024
Avacincaptad Pegol Sodium/Pf,Izervay,1094,3204256.3999999994,237.0,1171.8999999999999,33376,2024
Fruquintinib,Fruzaqla,1094,25446559.48999999,375.0,1094.0,30333,2024
Omeprazole Magnesium,Prilosec,1093,1027565.25,370.0,1093.3,22873,2024
Tolmetin Sodium,Tolectin 600,1092,2290837.3099999996,437.0,1236.0,36732,2024
Amitriptyline/Chlordiazepoxide,Chlordiazepoxide-Amitriptyline,1087,69068.06000000001,435.0,1109.0,32488,2024
Bevacizumab-Bvzr,Zirabev,1079,5457756.7,308.0,1082.6,23637,2024
Meprobamate,Meprobamate,1063,363956.33999999997,420.0,1076.8000000000002,30811,2024
Erythromycin/Benzoyl Peroxide,Erythromycin-Benzoyl Peroxide,1062,107489.75000000001,435.0,1074.4,29086,2024
Apomorphine Hcl,Apokyn,1051,28938212.869999997,357.0,1140.0999999999997,31414,2024
Baloxavir Marboxil,Xofluza,1046,178529.87,1018.0,1050.3,9187,2024
Irinotecan Hcl,Irinotecan Hcl,1041,352506.99000000005,289.0,1041.7,24684,2024
Romiplostim,Nplate,1039,9497560.209999997,271.0,1040.7,20421,2024
Brigatinib,Alunbrig,1033,19530305.139999997,380.0,1033.0,30899,2024
Macitentan/Tadalafil,Opsynvi,1033,13312185.290000003,274.0,1049.0,31440,2024
Griseofulvin Ultramicrosize,Griseofulvin Ultramicrosize,1023,215230.13000000003,403.0,1138.3,31289,2024
Flucytosine,Flucytosine,1016,2816812.5400000005,499.0,1016.0,29403,2024
Levofloxacin In Dextrose 5 %,Levofloxacin-D5w,1011,31415.55000000001,445.0,1011.0,4447,2024
"Abiraterone Acet,submicronized",Yonsa,1003,10030622.06,278.0,1024.4,30491,2024
Ibalizumab-Uiyk,Trogarzo,1002,9943159.45,260.0,1002.0,22904,2024
Clomiphene Citrate,Clomid,1001,172653.32999999996,349.0,1403.3999999999999,41136,2024
Trifluridine,Trifluridine,990,159565.26999999996,449.0,1210.8000000000002,29715,2024
Smallpox And Mpox Live Vacc/Pf,Jynneos,984,214522.44000000003,670.0,984.0,1207,2024
Brodalumab,Siliq,975,5110240.229999999,330.0,981.6999999999999,27489,2024
Oxacillin Sodium,Oxacillin Sodium,973,591971.15,286.0,973.0,5791,2024
"Griseofulvin, Microsize",Griseofulvin,962,209509.44999999998,413.0,1006.9000000000001,23362,2024
Voclosporin,Lupkynis,954,11367631.329999998,380.0,955.0,28485,2024
Estradiol Acetate,Femring,951,718599.7600000004,320.0,2715.399999999999,81394,2024
Ziprasidone Mesylate,Ziprasidone Mesylate,944,195074.89,357.0,944.0,3698,2024
Rituximab,Rituxan,943,10958427.969999997,339.0,1925.6999999999998,54568,2024
Desog-E.Estradiol/E.Estradiol,Kariva,935,18968.299999999996,360.0,953.2,26112,2024
Rucaparib Camsylate,Rubraca,924,12094509.899999995,330.0,924.0,27470,2024
Dextrose 5%-Lactated Ringers,Dextrose In Lactated Ringers,921,42429.92,364.0,921.0,6161,2024
Pertuzumab,Perjeta,918,6258852.379999998,275.0,918.0,19126,2024
Dapagliflozin/Saxagliptin Hcl,Qtern,905,453091.79999999993,242.0,1097.5,32488,2024
Nalbuphine Hcl,Nalbuphine Hcl,899,245309.97999999995,185.0,901.5,14373,2024
Ranibizumab,Lucentis,893,1891138.7000000004,227.0,953.5999999999999,27191,2024
Adagrasib,Krazati,892,14983346.959999997,300.0,894.4,26588,2024
Perphenazine/Amitriptyline Hcl,Perphenazine-Amitriptyline,885,68424.53,351.0,1045.2,30086,2024
Chloroquine Phosphate,Chloroquine Phosphate,877,94775.25999999997,278.0,1444.2999999999997,43023,2024
Selinexor,Xpovio,875,24539979.5,280.0,879.1,24452,2024
Eptinezumab-Jjmr,Vyepti,869,3716731.8800000004,294.0,2387.9,71515,2024
Penicillin G Benzathine,Bicillin L-A,857,571946.8700000001,340.0,900.3000000000001,20589,2024
Albendazole,Albendazole,857,1623429.43,338.0,866.1,12770,2024
Deflazacort,Emflaza,855,11429471.939999998,191.0,870.1,25617,2024
Beremagene Geperpavec-Svdt,Vyjuvek,855,20885663.289999995,120.0,855.0,5973,2024
Efgartigimod-Hyaluronidas-Qvfc,Vyvgart Hytrulo,847,38564066.04000001,237.0,933.4000000000001,20384,2024
Mechlorethamine Hcl,Valchlor,837,6424001.249999999,236.0,843.0,25290,2024
Filgrastim,Neupogen,834,1787441.42,264.0,842.5,15728,2024
Ivacaftor,Kalydeco,830,21447628.61,235.0,848.3000000000001,23818,2024
Canakinumab/Pf,Ilaris,829,24906439.919999998,290.0,880.8000000000001,24718,2024
Phenylephrine Hcl,Phenylephrine Hcl,828,30417.100000000002,770.0,831.5,8406,2024
Olanzapine Pamoate,Zyprexa Relprevv,827,861147.6699999999,205.0,831.6,16899,2024
Pioglitazone Hcl/Glimepiride,Pioglitazone-Glimepiride,825,244534.45999999996,300.0,1805.7,53717,2024
Halcinonide,Halcinonide,825,917963.1099999999,284.0,826.0,24555,2024
Rituximab-Abbs,Truxima,824,6332680.51,223.0,1083.4,27093,2024
"Estrogens,esterified",Menest,818,73915.68,330.0,890.2,25881,2024
Ketoprofen,Ketoprofen,817,694981.4099999999,268.0,866.4,25482,2024
Vardenafil Hcl,Vardenafil Hcl,816,59315.02,345.0,828.0,20870,2024
Adalimumab-Adaz,Adalimumab-Adaz(Cf) Pen,810,1941589.5299999996,247.0,873.7,24605,2024
"Syrge-Ndl,ins 0.5 Ml Half Mark",Droplet Insulin Syringe,805,40746.01000000002,285.0,1976.6,58721,2024
Aztreonam,Aztreonam,803,492532.32999999996,220.0,826.7,5939,2024
"Piperacillin-Tazo-Dextrose,iso",Zosyn,802,199684.98999999996,232.0,802.0,2440,2024
"Syringe,needle,insuln,sf 0.5ml",Safetyglide Insulin Syringe,797,40862.69,235.0,856.2,22831,2024
"Mite,d.Farinae-D.Pteronyssinus",Odactra,796,313507.76000000007,285.0,927.0,27530,2024
Eltrombopag Choline,Alvaiz,790,4737928.11,194.0,805.1999999999999,23759,2024
Diazoxide,Diazoxide,781,562845.66,253.0,866.8000000000002,17889,2024
Cefepime Hcl In Dextrose 5 %,Cefepime-Dextrose,781,185057.5,256.0,781.0,2844,2024
Amoxapine,Amoxapine,776,54886.77000000002,251.0,838.6,24020,2024
Cemiplimab-Rwlc,Libtayo,773,7876761.019999999,240.0,773.0,16254,2024
Cefiderocol Sulfate Tosylate,Fetroja,764,1607724.0199999996,185.0,764.0,1225,2024
Tocilizumab-Aazg,Tyenne Autoinjector,752,1638929.4399999997,210.0,755.0,20203,2024
Methsuximide,Methsuximide,748,244770.2,255.0,778.8000000000002,21327,2024
Penicillin G Potassium,Pfizerpen,739,187371.88999999998,235.0,739.0,4342,2024
Eplontersen Sodium,Wainua,738,31322745.110000003,185.0,750.9999999999999,21684,2024
Betaine,Betaine Anhydrous,733,1325281.7700000005,225.0,739.7,18964,2024
"Potassium Phosphate,monobasic",K-Phos Original,723,21792.02,220.0,787.0,15380,2024
Glycerol Phenylbutyrate,Ravicti,719,61060146.059999995,185.0,731.2,21226,2024
Linezolid In Dextrose 5%,Linezolid-D5w,717,169262.00000000003,241.0,717.0,2799,2024
Selumetinib Sulfate,Koselugo,706,11902534.079999998,200.0,706.0,20958,2024
Pegvaliase-Pqpz,Palynziq,704,19815187.21,210.0,704.9,20633,2024
Fosamprenavir Calcium,Fosamprenavir Calcium,703,706573.9900000001,265.0,735.0,21994,2024
Cefoxitin Sodium,Cefoxitin,703,155201.93000000002,180.0,703.0,4201,2024
Cefepime In Iso-Osm Dextrose,Cefepime,698,195069.41999999995,235.0,698.0,2347,2024
Milrinone Lactate,Milrinone Lactate,697,116749.82,145.0,697.0,4388,2024
Neomycin/Bacitracin/Polymyxinb,Neomycin-Bacitracin-Polymyxin,682,21571.56,406.0,687.2,9447,2024
Trastuzumab,Herceptin,673,3264666.5100000002,155.0,674.1,14096,2024
Olsalazine Sodium,Dipentum,660,1055735.87,250.0,667.5,18189,2024
Acetohydroxamic Acid,Lithostat,659,243464.76,195.0,724.9,15987,2024
Prochlorperazine Edisylate,Prochlorperazine Edisylate,656,66188.76,130.0,658.0,5910,2024
Immun Glob G/Gly/Gluc/Iga 0-50,Gammagard S-D,651,7879181.66,210.0,651.0,17428,2024
Cladribine,Mavenclad,650,48612212.35999999,293.0,1155.0,29861,2024
Penicillamine,Penicillamine,641,2847971.96,220.0,655.4,17043,2024
Levoketoconazole,Recorlev,639,18421440.18,197.0,639.0,19166,2024
Lapatinib Ditosylate,Tykerb,624,3435975.0100000002,255.0,624.0,17840,2024
Trastuzumab-Dttb,Ontruzant,615,2675627.3500000006,155.0,615.0,12588,2024
Potassium Chloride In 0.9%nacl,Potassium Chloride-0.9% Nacl,614,47947.420000000006,115.0,614.0,5237,2024
Glutamine,Endari,613,2052285.9100000001,179.0,617.0,18167,2024
Meperidine Hcl,Meperidine Hcl,612,458016.39999999997,230.0,612.6,14907,2024
Ripretinib,Qinlock,612,28064395.21999999,235.0,612.1,18333,2024
Hydromorphone Hcl/Pf,Hydromorphone Hcl,606,102502.66,132.0,606.0,4562,2024
Tepotinib Hcl,Tepmetko,606,12690327.850000003,215.0,611.0,18054,2024
Cobimetinib Fumarate,Cotellic,604,2875136.96,207.0,611.2,16553,2024
Nimodipine,Nimodipine,602,176455.18999999997,173.0,775.9,22575,2024
Potassium Chloride/D5-0.45nacl,Kcl-D5w-0.45% Nacl,601,26303.590000000004,90.0,601.0,4354,2024
Paclitaxel Protein-Bound,Paclitaxel Protein-Bound,594,3623712.4499999997,162.0,594.0,11586,2024
Cabotegravir,Apretude,588,2236549.69,193.0,982.0000000000001,29334,2024
Amphotericin B Liposome,Amphotericin B Liposome,584,1009173.5,150.0,590.4000000000001,8392,2024
Gentamicin Sulfate/Pf,Gentamicin Sulfate,582,24192.74,55.0,583.5,3788,2024
Elagolix Sodium,Orilissa,580,659568.46,235.0,586.3,16156,2024
Fam-Trastuzumab Deruxtecn-Nxki,Enhertu,579,5950757.4799999995,175.0,579.1,12286,2024
Glycopyrronium Tosylate,Qbrexza,578,370530.69,196.0,579.0,16965,2024
Pemigatinib,Pemazyre,573,10805184.649999999,200.0,573.0,12126,2024
Haemoph B Poly Conj-Tet Tox/Pf,Hiberix,573,13950.300000000003,459.0,573.0,771,2024
Venlafaxine Besylate,Venlafaxine Besylate Er,573,80342.01000000001,165.0,573.7,9786,2024
Quinine Sulfate,Quinine Sulfate,572,41494.99,191.0,639.0,17709,2024
Immun Glob G(Igg)-Hipp/Maltose,Cutaquig,570,3580553.91,155.0,570.0,15015,2024
Vemurafenib,Zelboraf,560,3994266.389999999,220.0,566.5,15643,2024
Monomethyl Fumarate,Bafiertam,559,4202727.77,165.0,644.4,19332,2024
Nitrofurantoin,Nitrofurantoin,559,1392028.2799999998,193.0,566.8000000000001,11881,2024
Maribavir,Livtencity,551,13252253.34,170.0,551.0,15374,2024
Mefloquine Hcl,Mefloquine Hcl,550,26442.889999999996,427.0,1121.6000000000001,32792,2024
Doxercalciferol,Doxercalciferol,534,240477.46999999997,168.0,859.6999999999999,24148,2024
Tropicamide,Tropicamide,533,4510.17,508.0,760.3000000000001,20059,2024
Flurandrenolide,Cordran,532,556928.0499999998,205.0,543.1,15024,2024
"Cefazolin Sodium/Dextrose,iso",Cefazolin Sodium-Dextrose,530,47466.45999999999,140.0,530.0,1407,2024
Etonogestrel/Ethinyl Estradiol,Eluryng,530,55556.47000000001,210.0,582.1,15975,2024
Neratinib Maleate,Nerlynx,527,9694086.799999999,195.0,527.0,15544,2024
Rituximab-Arrx,Riabni,524,3279568.26,176.0,651.5,16965,2024
Calcium Gluconate,Calcium Gluconate,521,41966.43000000001,95.0,521.0,2999,2024
Amlodipine Benzoate,Katerzia,519,436489.97,195.0,530.8,14711,2024
Tazemetostat Hydrobromide,Tazverik,514,9143642.790000001,190.0,514.0,15315,2024
Rozanolixizumab-Noli,Rystiggo,512,18735661.439999998,145.0,538.1999999999999,9784,2024
Vit B Comp No.3/Folic/C/Biotin,Rena-Vite Rx,508,9426.43,136.0,853.3,25523,2024
Hepatitis B Virus Vaccine/Pf,Engerix-B Adult,504,41003.530000000006,310.0,504.0,997,2024
Ertugliflozin/Metformin,Segluromet,504,220085.04000000004,170.0,678.4000000000001,20010,2024
Tirbanibulin,Klisyri,494,626128.5099999999,324.0,498.0,8335,2024
Isatuximab-Irfc,Sarclisa,490,4257859.77,75.0,490.0,13166,2024
Miglitol,Miglitol,489,122006.93999999997,155.0,733.1999999999999,21592,2024
Avalglucosidase Alfa-Ngpt,Nexviazyme,488,25738337.959999997,140.0,488.0,10442,2024
Infliximab-Axxq,Avsola,475,1419989.35,151.0,636.1000000000001,18391,2024
Adalimumab-Aacf,Idacio(Cf) Pen (2 Pack),472,709349.7,121.0,473.8,13067,2024
"Prenatal Vit27,calcium/Iron/Fa",Trinatal Rx 1,471,5291.8,182.0,641.4,19017,2024
Midostaurin,Rydapt,464,9775745.569999998,170.0,467.5,12933,2024
Fidaxomicin,Dificid,463,2590077.61,198.0,469.4,6590,2024
Tretinoin Microspheres,Tretinoin Microsphere,463,210261.15999999997,172.0,562.3,16598,2024
Quinidine Sulfate,Quinidine Sulfate,462,295566.94999999995,166.0,642.6,17865,2024
Infliximab-Abda,Renflexis,462,1802149.41,154.0,601.8,17249,2024
"Syringe,insul U-500,ndl,0.5ml",Insulin Syringe U-500,461,20263.829999999994,171.0,617.5,18061,2024
Mitotane,Lysodren,457,996606.6799999999,140.0,468.0,13933,2024
Pegcetacoplan,Empaveli,455,18592256.56,165.0,455.0,12804,2024
Magnesium Sulfate In Water,Magnesium Sulfate,447,18899.26,100.0,447.0,3141,2024
Zilucoplan Sodium,Zilbrysq,445,16830440.79,115.0,445.0,12460,2024
Dichlorphenamide,Keveyis,444,13153149.770000003,185.0,444.0,13320,2024
Alendronate Sodium/Vitamin D3,Fosamax Plus D,438,89704.82999999999,145.0,438.3,12192,2024
Sodium Chloride,Sodium Chloride,434,34103.45,80.0,434.0,2935,2024
Vutrisiran Sodium,Amvuttra,433,51018737.10000001,133.0,1284.3999999999999,38531,2024
Larotrectinib Sulfate,Vitrakvi,433,16138317.020000001,165.0,437.0,13087,2024
Molindone Hcl,Molindone Hcl,432,349806.97000000003,74.0,434.2,11436,2024
Pralsetinib,Gavreto,431,6204174.940000001,150.0,435.0,12890,2024
Ribociclib Succinate/Letrozole,Kisqali Femara Co-Pack,430,6284867.399999999,115.0,430.0,12054,2024
Promethazine Hcl/Codeine,Promethazine-Codeine,422,2753.96,301.0,422.0,3526,2024
"Dipht,pert(A),tet-Polio/Hib/Pf",Pentacel,422,46498.78,247.0,422.0,423,2024
Acetaminophen,Acetaminophen,418,70718.20999999999,152.0,418.0,1190,2024
"Gentamicin In Nacl, Iso-Osm",Gentamicin Sulfate In Ns,417,8257.17,110.0,440.4,7285,2024
Tedizolid Phosphate,Sivextro,416,4310941.05,125.0,418.2,10375,2024
Sodium Acetate,Sodium Acetate,413,36914.44,80.0,413.0,2745,2024
Trandolapril/Verapamil Hcl,Trandolapril-Verapamil Er,412,62560.25999999999,155.0,531.1,15826,2024
Methylphenidate,Methylphenidate,411,149734.68000000002,160.0,412.1,12354,2024
Eteplirsen,Exondys-51,410,25643033.869999997,75.0,410.0,9851,2024
Efavirenz/Lamivu/Tenofov Disop,Efavirenz-Lamivu-Tenofov Disop,403,594067.66,150.0,465.0,13950,2024
Trientine Hcl,Trientine Hcl,399,3122618.6,155.0,400.6,10826,2024
Tramadol Hcl/Celecoxib,Seglentis,398,128169.12000000001,129.0,400.5,8209,2024
Gefitinib,Gefitinib,397,1739186.3999999997,155.0,397.0,11910,2024
Amphetamine Sulfate,Amphetamine Sulfate,389,69737.60999999999,145.0,407.0,12064,2024
"Syringe With Needle, Insulin",Monoject Insulin Safety Syrng,388,10495.16,105.0,389.29999999999995,9512,2024
Omeprazole/Amoxicill/Rifabutin,Talicia,387,299660.88,383.0,390.7,5578,2024
Echothiophate Iodide,Phospholine Iodide,384,986384.4100000001,89.0,384.0,10389,2024
Phentermine Hcl,Phentermine Hcl,378,2190.7000000000003,125.0,405.3,12075,2024
Pramlintide Acetate,Symlinpen 60,378,593319.92,145.0,392.8,10182,2024
Tezacaftor/Ivacaftor,Symdeko,377,9508301.320000002,135.0,385.0,10814,2024
Trofinetide,Daybue,368,21320128.330000006,105.0,368.0,10236,2024
Bcg Live,Bcg (Tice Strain),368,214758.06000000003,196.0,415.69999999999993,10131,2024
Cetuximab,Erbitux,367,3150127.2099999995,95.0,367.0,7054,2024
Relugolix/Estradiol/Norethindr,Myfembree,362,432280.02999999997,145.0,369.40000000000003,10371,2024
"Fluconazole In Nacl,iso-Osm",Fluconazole-Nacl,361,16191.269999999999,105.0,361.0,2408,2024
Toremifene Citrate,Toremifene Citrate,358,304316.27,135.0,386.0,10903,2024
Cysteamine Hcl,Cystaran,350,3128656.2800000003,120.0,350.0,9725,2024
Auranofin,Ridaura,349,462574.12,110.0,387.29999999999995,11202,2024
Ritlecitinib Tosylate,Litfulo,348,1351485.4900000002,125.0,348.0,9744,2024
Oxybutynin,Oxytrol,346,236959.58,125.0,354.1,9605,2024
Citric Acid/Sodium Citrate,Sodium Citrate-Citric Acid,344,10347.970000000001,110.0,370.59999999999997,7306,2024
Dextrose 70 % In Water,Dextrose In Water,344,16569.329999999998,70.0,344.0,2632,2024
Rifapentine,Priftin,342,36956.130000000005,127.0,381.3,9413,2024
Entrectinib,Rozlytrek,341,5610203.23,135.0,341.0,10205,2024
Vancomycin Hcl In 5 % Dextrose,Vancomycin Hcl,339,28676.21,105.0,339.0,837,2024
Aminocaproic Acid,Aminocaproic Acid,338,328260.7400000001,103.0,343.0,5658,2024
Cysteamine Bitartrate,Procysbi,337,19656909.31,100.0,337.0,10075,2024
Fat Emulsions,Intralipid,335,174096.18000000005,65.0,335.0,2437,2024
Pyrazinamide,Pyrazinamide,331,75311.45000000001,137.0,345.9,9465,2024
Paroxetine Mesylate,Paroxetine Mesylate,330,40265.03,130.0,341.2,9317,2024
Pasireotide Pamoate,Signifor Lar,329,6251747.69,125.0,332.6,9428,2024
Imiglucerase,Cerezyme,327,9056924.83,90.0,327.0,7778,2024
Daptomycin In 0.9 % Sod Chlor,Daptomycin-0.9% Nacl,323,51164.79999999999,120.0,323.0,1062,2024
Lecanemab-Irmb,Leqembi,323,418710.51000000007,81.0,323.0,5848,2024
Quinidine Gluconate,Quinidine Gluconate,323,126670.03,120.0,365.1,10554,2024
Miglustat,Zavesca,320,4787905.76,115.0,326.1,9217,2024
Tipranavir,Aptivus,318,640393.99,125.0,318.0,9252,2024
Parenteral Amino Acid 15% No.6,Plenamine,317,35114.0,65.0,317.0,2193,2024
Obinutuzumab,Gazyva,317,3247144.6000000006,86.0,320.4,8100,2024
Cisplatin,Cisplatin,315,14115.649999999998,100.0,317.4,6685,2024
Cobicistat,Tybost,313,116815.16,125.0,342.5,10263,2024
Alogliptin Benz/Pioglitazone,Alogliptin-Pioglitazone,311,56801.38,105.0,369.0,10890,2024
Proparacaine Hcl,Proparacaine Hcl,309,7746.45,288.0,497.49999999999994,13330,2024
Deferoxamine Mesylate,Deferoxamine Mesylate,309,73597.71999999999,60.0,309.0,4168,2024
Ertugliflozin/Sitagliptin Phos,Steglujan,306,188208.05000000002,115.0,357.0,10658,2024
Eravacycline Di-Hydrochloride,Xerava,298,203956.41999999998,70.0,298.0,1424,2024
Sodium Phenylbutyrate,Buphenyl,297,3775666.7600000002,95.0,300.5,7887,2024
Rimabotulinumtoxinb,Myobloc,295,198420.13000000003,100.0,844.5,25336,2024
"C1 Esterase Inhibitor, Recomb",Ruconest,292,31789537.32,85.0,293.8,5215,2024
Rabies Vaccine (Pcec)/Pf,Rabavert,291,130929.31,148.0,291.0,392,2024
Bedaquiline Fumarate,Sirturo,291,1176369.19,95.0,291.0,8154,2024
Chenodiol,Chenodal,288,14326754.229999999,105.0,290.0,8700,2024
Chlorambucil,Leukeran,287,4239744.600000001,85.0,295.79999999999995,6616,2024
Duvelisib,Copiktra,287,10012525.55,90.0,287.0,8036,2024
Crizanlizumab-Tmca,Adakveo,283,2959887.7499999995,85.0,283.0,7872,2024
"Interferon Gamma-1b,recomb.",Actimmune,280,17822197.6,85.0,280.0,7568,2024
Streptomycin Sulfate,Streptomycin Sulfate,279,597116.66,139.0,279.0,7348,2024
Metronidazole/Sodium Chloride,Metronidazole,279,6449.849999999999,86.0,279.0,1428,2024
Noreth-Ethinyl Estradiol/Iron,Kaitlib Fe,278,19077.749999999996,100.0,280.2,7330,2024
Immune Globul G (Igg)/Glycine,Gamastan,276,126732.33,94.0,322.6,7481,2024
Lofexidine Hcl,Lucemyra,276,1051448.81,230.0,276.0,3365,2024
"Diph,pertuss(Acell),tet Ped/Pf",Daptacel Dtap,275,10029.64,160.0,275.0,354,2024
Estradiol/Progesterone,Bijuva,274,75172.68,95.0,310.0,9300,2024
Sargramostim,Leukine,273,1964434.02,80.0,273.0,6744,2024
Penciclovir,Penciclovir,273,203513.32,100.0,273.5,5446,2024
"Chorionic Gonadotropin, Human",Pregnyl,270,164050.6,100.0,286.1,7777,2024
Doxorubicin Hcl,Doxorubicin Hcl,265,14374.99,75.0,265.0,5783,2024
Podofilox,Podofilox,264,20961.6,119.0,265.0,6403,2024
Xanomeline Tart/Trospium Chlor,Cobenfy,256,353406.17,112.0,258.3,5636,2024
Iptacopan Hcl,Fabhalta,255,11480568.719999999,80.0,255.0,7650,2024
Ponesimod,Ponvory,254,2349789.7899999996,95.0,254.0,7588,2024
Eflapegrastim-Xnst,Rolvedon,250,1139501.71,62.0,250.0,5432,2024
Adalimumab-Aqvh,Yusimry(Cf) Pen,248,293469.24,95.0,248.0,6772,2024
Bevacizumab-Maly,Alymsys,248,1588884.6400000001,50.0,248.0,5155,2024
Clascoterone,Winlevi,244,139030.17,65.0,255.0,5994,2024
Fentanyl Citrate,Fentanyl Citrate,240,856283.1,85.0,240.0,6514,2024
Ciprofloxacin In 5 % Dextrose,Ciprofloxacin-D5w,235,7709.009999999998,89.0,235.0,880,2024
"Sod Phosphate,monobasic-Dibas",Sodium Phosphate,233,30517.31,45.0,233.0,1795,2024
Neomycin/Bacit/P-Myx/Hydrocort,Neomycin-Bacitracin-Poly-Hc,233,9208.69,149.0,235.0,2972,2024
Ribavirin,Ribavirin,231,29892.29,85.0,237.0,6185,2024
Nirogacestat Hydrobromide,Ogsiveo,229,6089869.99,80.0,229.0,6732,2024
Trimipramine Maleate,Trimipramine Maleate,225,58676.659999999996,90.0,249.0,7104,2024
Sulfacetamide/Prednisolone Sp,Sulfacetamide-Prednisolone,224,4769.969999999999,154.0,295.79999999999995,6729,2024
Treprostinil/Neb Accessories,Tyvaso Refill Kit,224,4588529.45,85.0,224.0,6272,2024
Pyrimethamine,Pyrimethamine,224,3512262.51,85.0,224.0,6105,2024
Nelfinavir Mesylate,Viracept,224,280321.23,85.0,228.0,6840,2024
Rimantadine Hcl,Rimantadine Hcl,224,47810.42,89.0,336.5,8999,2024
Minocycline Hcl Microspheres,Arestin,223,1736514.6400000001,154.0,223.0,6688,2024
